"sample","when","hour","decimalDate","stringDate","T_10ft","T_140ft","T_soil","hum_10ft","hum_140ft","precip","pressure","order"
2,2017-09-12 16:00:00,9,255.375,"Tue Sep 12 2017",24.15,24,21.83,62.44,35.02,0,867,228
2,2017-09-12 16:15:00,9.25,255.385,"Tue Sep 12 2017",24,23.53,21.81,64.49,36.06,0,867,229
2,2017-09-12 16:30:00,9.5,255.396,"Tue Sep 12 2017",23.75,23.07,21.79,63.08,36.95,0,867,230
2,2017-09-12 16:45:00,9.75,255.406,"Tue Sep 12 2017",23.89,23.54,21.78,59.64,36.47,0,867,231
2,2017-09-12 17:00:00,10,255.417,"Tue Sep 12 2017",24.19,23.28,21.75,62.69,38.54,0,867,232
2,2017-09-12 17:15:00,10.25,255.427,"Tue Sep 12 2017",24.45,23.44,21.74,58.67,36.94,0,867,233
2,2017-09-12 17:30:00,10.5,255.438,"Tue Sep 12 2017",25.59,24.05,21.72,54.94,36.79,0,867,234
2,2017-09-12 17:45:00,10.75,255.448,"Tue Sep 12 2017",26.81,24.55,21.71,52.39,36.51,0,867,235
2,2017-09-12 18:00:00,11,255.458,"Tue Sep 12 2017",27.34,24.83,21.69,50.44,36.46,0,867,236
2,2017-09-12 18:15:00,11.25,255.469,"Tue Sep 12 2017",27.28,24.82,21.69,50.86,35.95,0,866,237
2,2017-09-12 18:30:00,11.5,255.479,"Tue Sep 12 2017",27.52,24.86,21.67,50.1,35.86,0,866,238
2,2017-09-12 18:45:00,11.75,255.49,"Tue Sep 12 2017",27.69,24.82,21.66,49.84,36.49,0,866,239
2,2017-09-12 19:00:00,12,255.5,"Tue Sep 12 2017",27.93,24.92,21.64,50.99,37.78,0,866,240
2,2017-09-12 19:15:00,12.25,255.51,"Tue Sep 12 2017",27.99,24.86,21.64,50.42,37.44,0,866,241
2,2017-09-12 19:30:00,12.5,255.521,"Tue Sep 12 2017",27.62,24.49,21.62,49.67,36.92,0,866,242
2,2017-09-12 19:45:00,12.75,255.531,"Tue Sep 12 2017",27.64,24.73,21.62,49.66,36.86,0,866,243
2,2017-09-12 20:00:00,13,255.542,"Tue Sep 12 2017",27.53,24.76,21.61,49.42,36.57,0,865,244
2,2017-09-12 20:15:00,13.25,255.552,"Tue Sep 12 2017",27.74,25,21.61,49.77,36.37,0,865,245
2,2017-09-12 20:30:00,13.5,255.562,"Tue Sep 12 2017",27.41,24.84,21.6,49.74,36.47,0,865,246
2,2017-09-12 20:45:00,13.75,255.573,"Tue Sep 12 2017",27.46,24.84,21.6,49.69,36.78,0,865,247
2,2017-09-12 21:00:00,14,255.583,"Tue Sep 12 2017",27.1,25.01,21.61,50.25,36.47,0,865,248
2,2017-09-12 21:15:00,14.25,255.594,"Tue Sep 12 2017",27.5,25.1,21.61,49.8,36.33,0,865,249
2,2017-09-12 21:30:00,14.5,255.604,"Tue Sep 12 2017",27.92,25.28,21.62,49.55,36.37,0,865,250
2,2017-09-12 21:45:00,14.75,255.615,"Tue Sep 12 2017",28.17,25.72,21.61,48.46,35.22,0,865,251
2,2017-09-12 22:00:00,15,255.625,"Tue Sep 12 2017",27.86,25.44,21.64,49.74,36.19,0,865,252
2,2017-09-12 22:15:00,15.25,255.635,"Tue Sep 12 2017",28.11,26.09,21.66,49.47,35.13,0,865,253
2,2017-09-12 22:30:00,15.5,255.646,"Tue Sep 12 2017",27.74,26.44,21.66,48.81,32.84,0,865,254
2,2017-09-12 22:45:00,15.75,255.656,"Tue Sep 12 2017",27.16,26.18,21.65,47.93,31.85,0,865,255
2,2017-09-12 23:00:00,16,255.667,"Tue Sep 12 2017",26.45,26.02,21.69,49.4,31.38,0,865,256
2,2017-09-12 23:15:00,16.25,255.677,"Tue Sep 12 2017",25.61,25.4,21.73,49.82,31.58,0,865,257
2,2017-09-12 23:30:00,16.5,255.688,"Tue Sep 12 2017",24.77,24.83,21.73,51.41,31.76,0,864,258
2,2017-09-12 23:45:00,16.75,255.698,"Tue Sep 12 2017",24.12,24.71,21.76,54.73,32.5,0,865,259
2,2017-09-13,17,255.708,"Tue Sep 12 2017",23.52,24.7,21.78,55.73,32.22,0,865,260
2,2017-09-13 00:15:00,17.25,255.719,"Tue Sep 12 2017",23.37,24.99,21.81,55.89,31.95,0,865,261
2,2017-09-13 00:30:00,17.5,255.729,"Tue Sep 12 2017",23.22,24.35,21.83,62.17,39.07,0,865,262
2,2017-09-13 00:45:00,17.75,255.74,"Tue Sep 12 2017",22.97,23.63,21.84,66.15,42.27,0,865,263
2,2017-09-13 01:00:00,18,255.75,"Tue Sep 12 2017",22.46,23.18,21.87,68.55,43.16,0,864,264
2,2017-09-13 01:15:00,18.25,255.76,"Tue Sep 12 2017",21.76,22.59,21.9,71.3,45.16,0,864,265
2,2017-09-13 01:30:00,18.5,255.771,"Tue Sep 12 2017",21.1,22.36,21.92,71.9,45.15,0,864,266
2,2017-09-13 01:45:00,18.75,255.781,"Tue Sep 12 2017",20.75,22.24,21.94,71.5,45.19,0,864,267
2,2017-09-13 02:00:00,19,255.792,"Tue Sep 12 2017",20.52,22.15,21.97,71.3,45.32,0,864,268
2,2017-09-13 02:15:00,19.25,255.802,"Tue Sep 12 2017",20.19,21.53,21.99,74,48.53,0,865,269
2,2017-09-13 02:30:00,19.5,255.812,"Tue Sep 12 2017",19.49,20.67,22.02,77,53.67,0,865,270
2,2017-09-13 02:45:00,19.75,255.823,"Tue Sep 12 2017",19.35,20.89,22.04,78.5,52.65,0,865,271
2,2017-09-13 03:00:00,20,255.833,"Tue Sep 12 2017",19.3,21.01,22.06,79.6,51.46,0,865,272
2,2017-09-13 03:15:00,20.25,255.844,"Tue Sep 12 2017",19.25,21.12,22.08,79.7,49.7,0,865,273
2,2017-09-13 03:30:00,20.5,255.854,"Tue Sep 12 2017",19.65,21.19,22.09,75.4,48.19,0,864,274
2,2017-09-13 03:45:00,20.75,255.865,"Tue Sep 12 2017",19.85,20.95,22.11,73.8,49.11,0,864,275
2,2017-09-13 04:00:00,21,255.875,"Tue Sep 12 2017",19.34,20.84,22.12,76,47.92,0,864,276
2,2017-09-13 04:15:00,21.25,255.885,"Tue Sep 12 2017",18.99,20.91,22.13,75.9,45.96,0,864,277
2,2017-09-13 04:30:00,21.5,255.896,"Tue Sep 12 2017",18.83,21.1,22.14,74.3,43.33,0,864,278
2,2017-09-13 04:45:00,21.75,255.906,"Tue Sep 12 2017",19.14,21.64,22.15,70.2,39.9,0,864,279
2,2017-09-13 05:00:00,22,255.917,"Tue Sep 12 2017",19.5,21.66,22.16,66.99,39.6,0,864,280
2,2017-09-13 05:15:00,22.25,255.927,"Tue Sep 12 2017",19.61,21.51,22.17,66.25,39.8,0,864,281
2,2017-09-13 05:30:00,22.5,255.938,"Tue Sep 12 2017",18.97,20.97,22.18,68.15,41.84,0,864,282
2,2017-09-13 05:45:00,22.75,255.948,"Tue Sep 12 2017",18.52,20.7,22.18,71.8,43.39,0,864,283
2,2017-09-13 06:00:00,23,255.958,"Tue Sep 12 2017",18.29,20.43,22.19,72.9,44.22,0,864,284
2,2017-09-13 06:15:00,23.25,255.969,"Tue Sep 12 2017",18.22,20.27,22.19,72.6,44.42,0,864,285
2,2017-09-13 06:30:00,23.5,255.979,"Tue Sep 12 2017",18.2,20.44,22.2,71.8,43.03,0,864,286
2,2017-09-13 06:45:00,23.75,255.99,"Tue Sep 12 2017",18.11,20.45,22.2,71.7,42.64,0,864,287
2,2017-09-13 07:00:00,0,256,"Wed Sep 13 2017",18.25,20.32,22.2,70.2,43.04,0,864,288
2,2017-09-13 07:15:00,0.25,256.01,"Wed Sep 13 2017",18.59,20.36,22.2,68.85,42.76,0,864,289
2,2017-09-13 07:30:00,0.5,256.021,"Wed Sep 13 2017",18.58,20.7,22.2,68.41,40.82,0,864,290
2,2017-09-13 07:45:00,0.75,256.031,"Wed Sep 13 2017",18.52,20.5,22.19,68.97,40.63,0,864,291
2,2017-09-13 08:00:00,1,256.042,"Wed Sep 13 2017",18.13,20.84,22.19,68.94,37.1,0,864,292
2,2017-09-13 08:15:00,1.25,256.052,"Wed Sep 13 2017",18.5,20.97,22.18,64.56,35.72,0,863,293
2,2017-09-13 08:30:00,1.5,256.062,"Wed Sep 13 2017",19.09,20.92,22.18,61.3,35.57,0,863,294
2,2017-09-13 08:45:00,1.75,256.073,"Wed Sep 13 2017",19.15,20.85,22.17,60.32,35.53,0,863,295
2,2017-09-13 09:00:00,2,256.083,"Wed Sep 13 2017",18.91,20.85,22.16,62.31,35,0,863,296
2,2017-09-13 09:15:00,2.25,256.094,"Wed Sep 13 2017",18.93,20.84,22.15,61.71,34.43,0,863,297
2,2017-09-13 09:30:00,2.5,256.104,"Wed Sep 13 2017",18.78,20.71,22.14,61.05,35.22,0,863,298
2,2017-09-13 09:45:00,2.75,256.115,"Wed Sep 13 2017",18.39,21.01,22.14,61.26,33.55,0,863,299
2,2017-09-13 10:00:00,3,256.125,"Wed Sep 13 2017",18.09,21.05,22.12,61.99,33.31,0,863,300
2,2017-09-13 10:15:00,3.25,256.135,"Wed Sep 13 2017",18.29,21.11,22.11,60.59,32.96,0,863,301
2,2017-09-13 10:30:00,3.5,256.146,"Wed Sep 13 2017",18.42,21.06,22.1,59.64,32.86,0,863,302
2,2017-09-13 10:45:00,3.75,256.156,"Wed Sep 13 2017",17.99,20.61,22.09,63.15,34.16,0,863,303
2,2017-09-13 11:00:00,4,256.167,"Wed Sep 13 2017",17.65,20.26,22.07,62.81,35.47,0,863,304
2,2017-09-13 11:15:00,4.25,256.177,"Wed Sep 13 2017",17.37,20.31,22.06,64.57,35.51,0,863,305
2,2017-09-13 11:30:00,4.5,256.188,"Wed Sep 13 2017",17.37,20.46,22.05,64.46,35.01,0,863,306
2,2017-09-13 11:45:00,4.75,256.198,"Wed Sep 13 2017",17.43,20.57,22.03,64.17,35.36,0,863,307
2,2017-09-13 12:00:00,5,256.208,"Wed Sep 13 2017",17.71,20.32,22.02,63.35,36.48,0,863,308
2,2017-09-13 12:15:00,5.25,256.219,"Wed Sep 13 2017",17.93,20.23,22,62.69,37.13,0,863,309
2,2017-09-13 12:30:00,5.5,256.229,"Wed Sep 13 2017",18.29,20.02,21.99,62.53,38.07,0,863,310
2,2017-09-13 12:45:00,5.75,256.24,"Wed Sep 13 2017",18.11,19.79,21.97,63.79,38.89,0,863,311
2,2017-09-13 13:00:00,6,256.25,"Wed Sep 13 2017",17.89,19.61,21.96,64.65,39.74,0,863,312
2,2017-09-13 13:15:00,6.25,256.26,"Wed Sep 13 2017",17.85,19.98,21.94,65.27,38.7,0,863,313
2,2017-09-13 13:30:00,6.5,256.271,"Wed Sep 13 2017",18.34,19.94,21.92,64.84,39.51,0,863,314
2,2017-09-13 13:45:00,6.75,256.281,"Wed Sep 13 2017",18.43,19.65,21.9,66.96,40.92,0,863,315
2,2017-09-13 14:00:00,7,256.292,"Wed Sep 13 2017",18.35,19.71,21.89,68.72,41.03,0,863,316
2,2017-09-13 14:15:00,7.25,256.302,"Wed Sep 13 2017",18.35,20.3,21.87,69.65,39.83,0,863,317
2,2017-09-13 14:30:00,7.5,256.312,"Wed Sep 13 2017",18.51,21,21.86,68.63,37.84,0,863,318
2,2017-09-13 14:45:00,7.75,256.323,"Wed Sep 13 2017",19.25,21.76,21.84,66.79,35.81,0,863,319
2,2017-09-13 15:00:00,8,256.333,"Wed Sep 13 2017",20.83,23.13,21.82,60.82,32.94,0,863,320
2,2017-09-13 15:15:00,8.25,256.344,"Wed Sep 13 2017",22,23,21.8,55.95,31.6,0,863,321
2,2017-09-13 15:30:00,8.5,256.354,"Wed Sep 13 2017",22.54,22.91,21.78,56.05,32.65,0,863,322
2,2017-09-13 15:45:00,8.75,256.365,"Wed Sep 13 2017",22.79,22.23,21.77,59.29,39.67,0,863,323
2,2017-09-13 16:00:00,9,256.375,"Wed Sep 13 2017",22.66,21.64,21.75,58.21,39.7,0,863,324
2,2017-09-13 16:15:00,9.25,256.385,"Wed Sep 13 2017",22.99,21.85,21.73,57.91,40.59,0,863,325
2,2017-09-13 16:30:00,9.5,256.396,"Wed Sep 13 2017",22.42,21.76,21.71,59.78,40.51,0,863,326
2,2017-09-13 16:45:00,9.75,256.406,"Wed Sep 13 2017",22.5,21.85,21.69,58.73,40.76,0,863,327
2,2017-09-13 17:00:00,10,256.417,"Wed Sep 13 2017",23.07,22.08,21.68,57.75,39.98,0,863,328
2,2017-09-13 17:15:00,10.25,256.427,"Wed Sep 13 2017",23.36,21.92,21.66,57.65,41.65,0,863,329
2,2017-09-13 17:30:00,10.5,256.438,"Wed Sep 13 2017",24.09,22.06,21.65,58.59,44.52,0,863,330
2,2017-09-13 17:45:00,10.75,256.448,"Wed Sep 13 2017",24.53,21.43,21.63,62.29,51.44,0,863,331
2,2017-09-13 18:00:00,11,256.458,"Wed Sep 13 2017",24.53,20.93,21.62,63.12,53.91,0,863,332
2,2017-09-13 18:15:00,11.25,256.469,"Wed Sep 13 2017",23.6,20.81,21.61,66.71,54.76,0,863,333
2,2017-09-13 18:30:00,11.5,256.479,"Wed Sep 13 2017",23.85,20.94,21.6,65.35,53.61,0,863,334
2,2017-09-13 18:45:00,11.75,256.49,"Wed Sep 13 2017",24.38,21.13,21.58,62.95,51.9,0,863,335
2,2017-09-13 19:00:00,12,256.5,"Wed Sep 13 2017",23.99,20.7,21.58,62.84,52.92,0,863,336
2,2017-09-13 19:15:00,12.25,256.51,"Wed Sep 13 2017",24.03,20.78,21.6,62.13,52.21,0,863,337
2,2017-09-13 19:30:00,12.5,256.521,"Wed Sep 13 2017",24.09,20.75,21.57,62.38,53.17,0,863,338
2,2017-09-13 19:45:00,12.75,256.531,"Wed Sep 13 2017",23.76,20.77,21.56,63.79,53.02,0,863,339
2,2017-09-13 20:00:00,13,256.542,"Wed Sep 13 2017",24.22,21.18,21.56,63.05,52.67,0,862,340
2,2017-09-13 20:15:00,13.25,256.552,"Wed Sep 13 2017",23.82,20.94,21.54,64.64,53.04,0,862,341
2,2017-09-13 20:30:00,13.5,256.562,"Wed Sep 13 2017",24.15,21.23,21.56,63.67,52.75,0,862,342
2,2017-09-13 20:45:00,13.75,256.573,"Wed Sep 13 2017",23.89,21.25,21.56,65.61,54.29,0,862,343
2,2017-09-13 21:00:00,14,256.583,"Wed Sep 13 2017",23.51,20.71,21.57,67.41,56.83,0,862,344
2,2017-09-13 21:15:00,14.25,256.594,"Wed Sep 13 2017",23.19,21.03,21.6,68.57,55.63,0,862,345
2,2017-09-13 21:30:00,14.5,256.604,"Wed Sep 13 2017",23.45,21.02,21.59,67.85,55.69,0,862,346
2,2017-09-13 21:45:00,14.75,256.615,"Wed Sep 13 2017",23.39,20.91,21.61,68.55,56.28,0,862,347
2,2017-09-13 22:00:00,15,256.625,"Wed Sep 13 2017",22.13,20.44,21.61,72.1,57.54,0,862,348
2,2017-09-13 22:15:00,15.25,256.635,"Wed Sep 13 2017",21.54,20.07,21.63,75.4,60.21,0,862,349
2,2017-09-13 22:30:00,15.5,256.646,"Wed Sep 13 2017",21.15,19.73,21.65,77.1,61.21,0,862,350
2,2017-09-13 22:45:00,15.75,256.656,"Wed Sep 13 2017",20.88,19.73,21.67,78.4,61.2,0,862,351
2,2017-09-13 23:00:00,16,256.667,"Wed Sep 13 2017",20.81,19.75,21.68,79.8,61.86,0,862,352
2,2017-09-13 23:15:00,16.25,256.677,"Wed Sep 13 2017",20.54,19.53,21.7,81.5,62.16,0,862,353
2,2017-09-13 23:30:00,16.5,256.688,"Wed Sep 13 2017",20.08,19.56,21.72,83.8,63.55,0,862,354
2,2017-09-13 23:45:00,16.75,256.698,"Wed Sep 13 2017",19.96,19.45,21.75,83.9,63.98,0,862,355
2,2017-09-14,17,256.708,"Wed Sep 13 2017",19.98,19.3,21.77,84.9,64.93,0,862,356
2,2017-09-14 00:15:00,17.25,256.719,"Wed Sep 13 2017",19.81,19.49,21.8,86.8,65.14,0,862,357
2,2017-09-14 00:30:00,17.5,256.729,"Wed Sep 13 2017",19.63,19.55,21.83,87.5,64.75,0,862,358
2,2017-09-14 00:45:00,17.75,256.74,"Wed Sep 13 2017",19.42,19.75,21.85,88.2,62.51,0,862,359
2,2017-09-14 01:00:00,18,256.75,"Wed Sep 13 2017",18.98,20.38,21.87,89.3,59.66,0,862,360
2,2017-09-14 01:15:00,18.25,256.76,"Wed Sep 13 2017",18.41,19.36,21.89,90.7,64.27,0,862,361
2,2017-09-14 01:30:00,18.5,256.771,"Wed Sep 13 2017",18.14,19.13,21.92,91.9,64.17,0,862,362
2,2017-09-14 01:45:00,18.75,256.781,"Wed Sep 13 2017",17.78,19.53,21.94,93.1,60.92,0,862,363
2,2017-09-14 02:00:00,19,256.792,"Wed Sep 13 2017",17.47,18.65,21.96,95.2,65.23,0,862,364
2,2017-09-14 02:15:00,19.25,256.802,"Wed Sep 13 2017",17.2,18.83,21.98,95.8,63.67,0,862,365
2,2017-09-14 02:30:00,19.5,256.812,"Wed Sep 13 2017",17.03,18.45,22.01,95.7,66.88,0,862,366
2,2017-09-14 02:45:00,19.75,256.823,"Wed Sep 13 2017",17.01,18.17,22.02,95.2,69.14,0,862,367
2,2017-09-14 03:00:00,20,256.833,"Wed Sep 13 2017",16.87,18.12,22.04,95.8,69.69,0,862,368
2,2017-09-14 03:15:00,20.25,256.844,"Wed Sep 13 2017",16.9,20.14,22.06,94.8,50.83,0,862,369
2,2017-09-14 03:30:00,20.5,256.854,"Wed Sep 13 2017",17.41,20.41,22.07,82.8,47.19,0,862,370
2,2017-09-14 03:45:00,20.75,256.865,"Wed Sep 13 2017",18.08,20.26,22.09,76.3,45.97,0,862,371
2,2017-09-14 04:00:00,21,256.875,"Wed Sep 13 2017",18.2,19.64,22.1,76,50.28,0,862,372
2,2017-09-14 04:15:00,21.25,256.885,"Wed Sep 13 2017",17.58,18.74,22.11,81.1,60.91,0,862,373
2,2017-09-14 04:30:00,21.5,256.896,"Wed Sep 13 2017",16.95,17.95,22.13,84.6,68.17,0,862,374
2,2017-09-14 04:45:00,21.75,256.906,"Wed Sep 13 2017",16.59,17.78,22.14,94,67.29,0,862,375
2,2017-09-14 05:00:00,22,256.917,"Wed Sep 13 2017",16.61,18.42,22.14,95.6,63,0,862,376
2,2017-09-14 05:15:00,22.25,256.927,"Wed Sep 13 2017",16.58,18.71,22.16,93.4,55.08,0,862,377
2,2017-09-14 05:30:00,22.5,256.938,"Wed Sep 13 2017",16.53,17.87,22.15,88.9,69.86,0,862,378
2,2017-09-14 05:45:00,22.75,256.948,"Wed Sep 13 2017",16.33,17.54,22.16,95.3,70.9,0,862,379
2,2017-09-14 06:00:00,23,256.958,"Wed Sep 13 2017",16.22,17.91,22.16,96.9,68.64,0,862,380
2,2017-09-14 06:15:00,23.25,256.969,"Wed Sep 13 2017",16.37,18.32,22.17,95.7,62.74,0,862,381
2,2017-09-14 06:30:00,23.5,256.979,"Wed Sep 13 2017",16.49,18.31,22.16,93.4,61.75,0,862,382
2,2017-09-14 06:45:00,23.75,256.99,"Wed Sep 13 2017",16.22,17.59,22.17,92.1,59.8,0,862,383
2,2017-09-14 07:00:00,0,257,"Thu Sep 14 2017",16.29,17.65,22.16,85.3,54.27,0,862,384
2,2017-09-14 07:15:00,0.25,257.01,"Thu Sep 14 2017",16.26,18.44,22.15,79.9,48.26,0,862,385
2,2017-09-14 07:30:00,0.5,257.021,"Thu Sep 14 2017",16.54,18.93,22.15,75.3,45.52,0,862,386
2,2017-09-14 07:45:00,0.75,257.031,"Thu Sep 14 2017",16.64,18.58,22.15,73.1,44.75,0,862,387
2,2017-09-14 08:00:00,1,257.042,"Thu Sep 14 2017",16.67,18.61,22.14,70.9,43.74,0,861,388
2,2017-09-14 08:15:00,1.25,257.052,"Thu Sep 14 2017",16.38,17.89,22.15,71.5,44.43,0,861,389
2,2017-09-14 08:30:00,1.5,257.062,"Thu Sep 14 2017",15.98,17.84,22.13,72.4,45.06,0,861,390
2,2017-09-14 08:45:00,1.75,257.073,"Thu Sep 14 2017",15.81,18.22,22.13,73.4,52.5,0,861,391
2,2017-09-14 09:00:00,2,257.083,"Thu Sep 14 2017",16.18,17.96,22.11,79.5,53.21,0,861,392
2,2017-09-14 09:15:00,2.25,257.094,"Thu Sep 14 2017",16.06,17.91,22.1,81.4,53.81,0,861,393
2,2017-09-14 09:30:00,2.5,257.104,"Thu Sep 14 2017",15.96,17.86,22.09,81.5,57.98,0,861,394
2,2017-09-14 09:45:00,2.75,257.115,"Thu Sep 14 2017",15.48,17.51,22.08,84.4,58.98,0,861,395
2,2017-09-14 10:00:00,3,257.125,"Thu Sep 14 2017",15.16,17.3,22.07,86.8,50.69,0,861,396
2,2017-09-14 10:15:00,3.25,257.135,"Thu Sep 14 2017",15.04,17.75,22.05,80.4,48.13,0,861,397
2,2017-09-14 10:30:00,3.5,257.146,"Thu Sep 14 2017",15.06,17.79,22.04,79.8,53.07,0,861,398
2,2017-09-14 10:45:00,3.75,257.156,"Thu Sep 14 2017",15.04,17.54,22.02,80.8,53.48,0,861,399
2,2017-09-14 11:00:00,4,257.167,"Thu Sep 14 2017",15.05,17.32,22.01,83.5,50.01,0,861,400
2,2017-09-14 11:15:00,4.25,257.177,"Thu Sep 14 2017",15.12,17.21,21.99,80.5,48.69,0,861,401
2,2017-09-14 11:30:00,4.5,257.188,"Thu Sep 14 2017",15.13,17.23,21.98,78.2,48.26,0,861,402
2,2017-09-14 11:45:00,4.75,257.198,"Thu Sep 14 2017",15.49,17.3,21.96,75.6,49.33,0,861,403
2,2017-09-14 12:00:00,5,257.208,"Thu Sep 14 2017",15.62,16.86,21.94,75.5,50.66,0,861,404
2,2017-09-14 12:15:00,5.25,257.219,"Thu Sep 14 2017",15.17,15.99,21.92,77.2,52.82,0,861,405
2,2017-09-14 12:30:00,5.5,257.229,"Thu Sep 14 2017",14.57,15.4,21.91,79.5,53.65,0,862,406
2,2017-09-14 12:45:00,5.75,257.24,"Thu Sep 14 2017",14.19,15.08,21.9,79.4,56.46,0,862,407
2,2017-09-14 13:00:00,6,257.25,"Thu Sep 14 2017",14.12,14.79,21.87,81.8,60.37,0,862,408
2,2017-09-14 13:15:00,6.25,257.26,"Thu Sep 14 2017",14.01,14.45,21.85,83.6,60.92,0,862,409
2,2017-09-14 13:30:00,6.5,257.271,"Thu Sep 14 2017",13.84,14.85,21.84,85.2,64.03,0,862,410
2,2017-09-14 13:45:00,6.75,257.281,"Thu Sep 14 2017",14.06,15.95,21.81,89.8,62.77,0,862,411
2,2017-09-14 14:00:00,7,257.292,"Thu Sep 14 2017",14.38,16.41,21.79,90.6,60.31,0,862,412
2,2017-09-14 14:15:00,7.25,257.302,"Thu Sep 14 2017",15.3,16.55,21.77,88.2,61.1,0,862,413
2,2017-09-14 14:30:00,7.5,257.312,"Thu Sep 14 2017",15.87,16.66,21.76,85.9,60.23,0,862,414
2,2017-09-14 14:45:00,7.75,257.323,"Thu Sep 14 2017",16.31,16.66,21.76,83.5,59.28,0,862,415
2,2017-09-14 15:00:00,8,257.333,"Thu Sep 14 2017",16.86,16.42,21.72,81.8,60.08,0,862,416
2,2017-09-14 15:15:00,8.25,257.344,"Thu Sep 14 2017",16.77,15.21,21.7,78.9,62.37,0,862,417
2,2017-09-14 15:30:00,8.5,257.354,"Thu Sep 14 2017",16.71,15.1,21.68,78.7,63.51,0,862,418
2,2017-09-14 15:45:00,8.75,257.365,"Thu Sep 14 2017",16.84,15.04,21.64,79.3,64.79,0,862,419
2,2017-09-14 16:00:00,9,257.375,"Thu Sep 14 2017",17.06,15.1,21.63,80.6,67.26,0,862,420
2,2017-09-14 16:15:00,9.25,257.385,"Thu Sep 14 2017",16.87,14.88,21.61,85.1,73,0,862,421
2,2017-09-14 16:30:00,9.5,257.396,"Thu Sep 14 2017",16.18,15.11,21.59,89.8,73.7,0,862,422
2,2017-09-14 16:45:00,9.75,257.406,"Thu Sep 14 2017",16.45,15.21,21.57,89.1,73.6,0,862,423
2,2017-09-14 17:00:00,10,257.417,"Thu Sep 14 2017",16.66,15.38,21.55,89.8,74,0,862,424
2,2017-09-14 17:15:00,10.25,257.427,"Thu Sep 14 2017",17.12,15.44,21.51,88.4,74.8,0,862,425
2,2017-09-14 17:30:00,10.5,257.438,"Thu Sep 14 2017",17.19,15.16,21.51,89,77.1,0,863,426
2,2017-09-14 17:45:00,10.75,257.448,"Thu Sep 14 2017",17.61,15.07,21.49,88,78.7,0,863,427
2,2017-09-14 18:00:00,11,257.458,"Thu Sep 14 2017",17.33,14.78,21.47,89.3,80.5,0,863,428
2,2017-09-14 18:15:00,11.25,257.469,"Thu Sep 14 2017",17.17,14.99,21.46,90.1,79.8,0,863,429
2,2017-09-14 18:30:00,11.5,257.479,"Thu Sep 14 2017",16.97,14.87,21.45,91.7,81,0,863,430
2,2017-09-14 18:45:00,11.75,257.49,"Thu Sep 14 2017",16.79,14.57,21.44,92.1,82.3,0,863,431
2,2017-09-14 19:00:00,12,257.5,"Thu Sep 14 2017",16.83,14.94,21.42,92.4,80.8,0,862,432
2,2017-09-14 19:15:00,12.25,257.51,"Thu Sep 14 2017",18.15,15.48,21.41,87.2,78.2,0,862,433
2,2017-09-14 19:30:00,12.5,257.521,"Thu Sep 14 2017",17.7,15.53,21.4,88.9,78.4,0,862,434
2,2017-09-14 19:45:00,12.75,257.531,"Thu Sep 14 2017",17.52,15.14,21.39,89.4,79.7,0,862,435
2,2017-09-14 20:00:00,13,257.542,"Thu Sep 14 2017",16.25,14.24,21.38,93.7,83.7,0,862,436
2,2017-09-14 20:15:00,13.25,257.552,"Thu Sep 14 2017",15.76,14.41,21.38,95.5,82.4,0,862,437
2,2017-09-14 20:30:00,13.5,257.562,"Thu Sep 14 2017",16.9,15.04,21.37,90.5,78.1,0,862,438
2,2017-09-14 20:45:00,13.75,257.573,"Thu Sep 14 2017",16.33,14.88,21.37,92.8,78.9,0,862,439
2,2017-09-14 21:00:00,14,257.583,"Thu Sep 14 2017",16.71,14.92,21.36,91.8,79.7,0,862,440
2,2017-09-14 21:15:00,14.25,257.594,"Thu Sep 14 2017",16.45,14.57,21.37,92.3,80.4,0,862,441
2,2017-09-14 21:30:00,14.5,257.604,"Thu Sep 14 2017",16.05,14.47,21.37,94.9,82.7,0,862,442
2,2017-09-14 21:45:00,14.75,257.615,"Thu Sep 14 2017",16.4,14.75,21.37,94.4,81.6,0,862,443
2,2017-09-14 22:00:00,15,257.625,"Thu Sep 14 2017",16.31,14.44,21.37,93.3,81.9,0,862,444
2,2017-09-14 22:15:00,15.25,257.635,"Thu Sep 14 2017",15.34,13.86,21.38,97.2,85.6,0,862,445
2,2017-09-14 22:30:00,15.5,257.646,"Thu Sep 14 2017",15.46,14.24,21.38,96.4,82.7,0,862,446
2,2017-09-14 22:45:00,15.75,257.656,"Thu Sep 14 2017",15.84,14.53,21.39,94.6,79.9,0,862,447
2,2017-09-14 23:00:00,16,257.667,"Thu Sep 14 2017",15.56,14.14,21.4,95,81.5,0,862,448
2,2017-09-14 23:15:00,16.25,257.677,"Thu Sep 14 2017",15.4,14.12,21.41,95.6,81.7,0,862,449
2,2017-09-14 23:30:00,16.5,257.688,"Thu Sep 14 2017",15.55,14.22,21.42,95.2,81.3,0,862,450
2,2017-09-14 23:45:00,16.75,257.698,"Thu Sep 14 2017",15.22,13.98,21.43,95.9,82,0,863,451
2,2017-09-15,17,257.708,"Thu Sep 14 2017",15.18,14.22,21.45,96.5,81.3,0,863,452
2,2017-09-15 00:15:00,17.25,257.719,"Thu Sep 14 2017",15.09,13.91,21.46,96.9,83.1,0,863,453
2,2017-09-15 00:30:00,17.5,257.729,"Thu Sep 14 2017",14.87,14.01,21.47,97.6,82.5,0,863,454
