"finish_time","barrier_time","resids"
537,151,0.599089917579606
520,154,-26.9093964925822
489,134,12.147179575163
446,124,4.17546760903567
519,146,0.113233934515912
549,141,47.6273779514522
545,153,1.59343231080507
463,131,-3.34433401467516
462,120,34.1867828225847
491,138,0.135864361614004
481,135,0.64435077177579
491,136,7.14152196838853
570,162,-4.93202691968028
504,139,9.63303555822674
503,136,19.1415219683885
477,127,24.6669811988739
556,148,30.1075763277414
493,133,19.6500083785503
482,134,5.14717957516305
469,130,6.1584947887121
461,120,33.1867828225847
584,158,23.0792882938688
500,136,16.1415219683885
489,133,15.6500083785503
459,124,17.1754676090357
446,126,-2.83018999773885
516,143,7.6217203446777
466,128,10.1641523954866
487,135,6.64435077177579
444,124,2.17546760903568
470,132,0.152837181937578
481,136,-2.85847803161147
469,130,6.1584947887121
493,128,37.1641523954866
450,123,11.6782964124229
436,120,8.18678282258472
474,129,14.6613235920994
467,133,-6.34999162144969
489,135,8.64435077177579
405,136,-78.8584780316115
443,122,8.1811252158102
520,149,-9.39525247564587
449,126,0.169810002261151
511,133,37.6500083785503
494,134,17.147179575163
442,122,7.1811252158102
537,143,28.6217203446777
483,133,9.65000837855032
477,132,7.15283718193758
479,134,2.14717957516305
450,120,22.1867828225847
546,152,6.09626111419234
448,125,2.67263880564841
451,131,-15.3443340146752
432,121,0.683954019197463
441,123,2.67829641242294
518,142,13.124549148065
471,133,-2.34999162144969
473,134,-3.85282042483695
439,119,14.689611625972
455,118,34.1924404293593
405,151,-131.40091008242
460,131,-6.34433401467516
475,130,12.1584947887121
498,137,10.6386931650013
445,126,-3.83018999773885
514,140,16.1302067548395
477,133,3.65000837855032
470,126,21.1698100022612
416,116,2.19809803613377
444,123,5.67829641242294
516,140,18.1302067548395
460,126,11.1698100022611
448,128,-7.83584760451337
434,119,9.68961162597199
428,123,-10.3217035875771
479,125,33.6726388056484
470,131,3.65566598532484
452,124,10.1754676090357
412,116,-1.80190196386623
387,116,-26.8019019638662
482,132,12.1528371819376
472,129,12.6613235920994
454,128,-1.83584760451337
458,127,5.66698119887389
457,130,-5.8415052112879
474,133,0.650008378550312
479,128,23.1641523954866
434,121,2.68395401919746
476,133,2.65000837855032
467,135,-13.3556492282242
433,118,12.1924404293592
435,126,-13.8301899977389
446,126,-2.83018999773885
474,130,11.1584947887121
488,135,7.64435077177579
483,131,16.6556659853248
435,124,-6.82453239096433
436,123,-2.32170358757706
481,134,4.14717957516305
463,132,-6.84716281806242
429,118,8.19244042935925
431,120,3.18678282258472
457,128,1.16415239548663
493,137,5.63869316500126
473,135,-7.35564922822421
453,127,0.666981198873889
427,119,2.68961162597199
455,127,2.66698119887389
460,127,7.66698119887389
438,127,-14.3330188011261
427,121,-4.31604598080254
405,113,1.70658444629556
437,124,-4.82453239096433
454,123,15.6782964124229
443,127,-9.33301880112611
418,118,-2.80755957064075
424,118,3.19244042935925
438,124,-3.82453239096432
452,129,-7.33867640790063
457,129,-2.33867640790063
434,121,2.68395401919746
433,121,1.68395401919746
447,123,8.67829641242294
469,133,-4.34999162144969
488,134,11.147179575163
432,122,-2.8188747841898
432,121,0.683954019197463
438,122,3.1811252158102
478,135,-2.35564922822421
511,132,41.1528371819376
439,121,7.68395401919746
463,123,24.6782964124229
477,132,7.15283718193758
480,136,-3.85847803161147
472,133,-1.34999162144969
438,121,6.68395401919746
417,118,-3.80755957064075
464,133,-9.34999162144969
485,135,4.64435077177579
469,128,13.1641523954866
430,119,5.68961162597199
432,119,7.68961162597199
432,119,7.68961162597199
486,131,19.6556659853248
476,135,-4.35564922822421
440,126,-8.83018999773885
440,122,5.1811252158102
456,124,14.1754676090357
478,134,1.14717957516305
476,132,6.15283718193758
445,124,3.17546760903568
443,124,1.17546760903568
468,130,5.1584947887121
501,139,6.63303555822674
499,142,-5.87545085193504
455,129,-4.33867640790063
440,116,26.1980980361338
444,125,-1.32736119435159
487,135,6.64435077177579
484,133,10.6500083785503
493,139,-1.36696444177326
450,123,11.6782964124229
444,122,9.1811252158102
494,134,17.147179575163
490,138,-0.864135638385996
481,135,0.64435077177579
443,124,1.17546760903568
439,122,4.1811252158102
491,137,3.63869316500126
480,132,10.1528371819376
451,126,2.16981000226115
467,127,14.6669811988739
409,114,2.2037556429083
411,118,-9.80755957064075
422,126,-26.8301899977388
357,103,-11.2651275198318
377,110,-15.7849291435427
383,111,-13.2877579469299
379,110,-13.7849291435427
373,108,-12.7792715367681
405,114,-1.7962443570917
419,120,-8.81321717741528
416,123,-22.3217035875771
390,113,-13.2934155537044
457,130,-5.8415052112879
398,116,-15.8019019638662
412,119,-12.310388374028
369,107,-13.2764427333809
497,145,-18.3839372620968
372,106,-6.7736139299936
418,122,-16.8188747841898
407,117,-10.3047307672535
410,115,-0.299073160478962
477,131,10.6556659853248
400,117,-17.3047307672535
398,113,-5.29341555370444
477,129,17.6613235920994
393,113,-10.2934155537044
410,117,-7.30473076725349
370,106,-8.7736139299936
380,111,-16.2877579469299
429,122,-5.8188747841898
379,110,-13.7849291435427
377,110,-15.7849291435427
380,109,-9.28210034015539
385,111,-11.2877579469299
368,106,-10.7736139299936
416,122,-18.8188747841898
359,104,-12.7679563232191
432,123,-6.32170358757706
405,117,-12.3047307672535
393,112,-6.79058675031718
415,119,-9.31038837402802
437,126,-11.8301899977389
416,118,-4.80755957064075
417,121,-14.3160459808025
361,105,-14.2707851266063
497,143,-11.3782796553223
389,112,-10.7905867503172
410,117,-7.30473076725349
401,116,-12.8019019638662
512,146,-6.88676606548409
419,118,-1.80755957064075
423,119,-1.31038837402801
382,107,-0.276442733380858
435,121,3.68395401919746
382,106,3.2263860700064
420,120,-7.81321717741528
373,104,1.23204367678093
409,116,-4.80190196386623
416,120,-11.8132171774153
413,118,-7.80755957064075
416,115,5.70092683952103
394,113,-9.29341555370444
430,119,5.68961162597199
404,114,-2.7962443570917
387,109,-2.28210034015539
391,115,-19.299073160479
381,108,-4.77927153676812
417,117,-0.304730767253489
434,122,-0.818874784189799
398,114,-8.7962443570917
421,123,-17.3217035875771
398,115,-12.299073160479
383,108,-2.77927153676812
380,111,-16.2877579469299
383,110,-9.78492914354266
402,110,9.21507085645734
390,112,-9.79058675031718
445,124,3.17546760903568
381,106,2.2263860700064
380,110,-12.7849291435427
398,110,5.21507085645734
411,113,7.70658444629555
424,122,-10.8188747841898
413,118,-7.80755957064075
517,148,-8.89242367225861
492,116,78.1980980361338
435,115,24.700926839521
415,117,-2.30473076725349
421,121,-10.3160459808025
383,110,-9.78492914354266
475,135,-5.35564922822421
429,122,-5.8188747841898
430,125,-15.3273611943516
474,118,53.1924404293592
428,117,10.6952692327465
483,129,23.6613235920994
431,116,17.1980980361338
432,125,-13.3273611943516
403,116,-10.8019019638662
376,106,-2.7736139299936
521,149,-8.39525247564587
426,120,-1.81321717741528
395,113,-8.29341555370444
435,115,24.700926839521
378,108,-7.77927153676812
512,144,0.118891541290432
413,118,-7.80755957064075
407,116,-6.80190196386623
412,114,5.20375564290829
372,108,-13.7792715367681
435,125,-10.3273611943516
467,133,-6.34999162144969
414,118,-6.80755957064075
435,123,-3.32170358757706
381,107,-1.27644273338086
514,147,-8.38959486887135
400,114,-6.7962443570917
415,118,-5.80755957064075
377,104,5.23204367678093
377,106,-1.7736139299936
474,130,11.1584947887121
454,123,15.6782964124229
419,118,-1.80755957064075
404,115,-6.29907316047896
389,108,3.22072846323188
475,136,-8.85847803161147
428,120,0.186782822584724
438,123,-0.321703587577063
484,138,-6.864135638386
416,120,-11.8132171774153
416,121,-15.3160459808025
401,116,-12.8019019638662
403,110,10.2150708564573
438,126,-10.8301899977389
434,120,6.18678282258472
442,123,3.67829641242294
415,119,-9.31038837402802
396,112,-3.79058675031718
483,134,6.14717957516305
418,119,-6.31038837402802
429,120,1.18678282258472
395,112,-4.79058675031718
402,115,-8.29907316047896
456,125,10.6726388056484
425,117,7.69526923274651
432,120,4.18678282258472
386,111,-10.2877579469299
395,112,-4.79058675031718
486,132,16.1528371819376
398,114,-8.7962443570917
441,124,-0.824532390964325
384,110,-8.78492914354266
401,113,-2.29341555370444
495,133,21.6500083785503
459,125,13.6726388056484
419,120,-8.81321717741528
396,111,-0.287757946929916
383,109,-6.28210034015539
470,121,38.6839540191975
440,121,8.68395401919746
421,117,3.69526923274651
424,117,6.69526923274651
400,107,17.7235572666191
499,140,1.13020675483948
443,123,4.67829641242294
432,121,0.683954019197463
402,112,2.20941324968282
397,110,4.21507085645734
492,136,8.14152196838853
455,128,-0.835847604513374
438,122,3.1811252158102
396,110,3.21507085645734
390,111,-6.28775794692992
449,126,0.169810002261151
431,122,-3.8188747841898
419,117,1.69526923274651
392,110,-0.784929143542656
407,110,14.2150708564573
447,124,5.17546760903567
444,128,-11.8358476045134
421,118,0.192440429359248
399,111,2.71224205307008
403,106,24.2263860700064
467,131,0.655665985324838
421,119,-3.31038837402801
442,127,-10.3330188011261
405,117,-12.3047307672535
384,108,-1.77927153676812
479,129,19.6613235920994
419,118,-1.80755957064075
409,117,-8.30473076725348
405,112,5.20941324968282
381,106,2.2263860700064
478,138,-12.864135638386
443,129,-16.3386764079006
420,121,-11.3160459808025
427,121,-4.31604598080254
415,118,-5.80755957064075
478,136,-5.85847803161147
446,122,11.1811252158102
424,121,-7.31604598080254
436,123,-2.32170358757706
402,109,12.7178996598446
447,127,-5.33301880112611
441,124,-0.824532390964325
426,115,15.700926839521
414,112,14.2094132496828
412,117,-5.30473076725349
437,125,-8.32736119435159
429,121,-2.31604598080254
406,115,-4.29907316047896
403,111,6.71224205307008
410,116,-3.80190196386623
431,118,10.1924404293592
429,120,1.18678282258472
413,117,-4.30473076725349
406,115,-4.29907316047896
391,110,-1.78492914354266
436,123,-2.32170358757706
449,124,7.17546760903567
409,113,5.70658444629556
396,111,-0.287757946929916
407,114,0.203755642908298
448,128,-7.83584760451337
445,127,-7.33301880112611
411,114,4.20375564290829
406,111,9.71224205307008
409,115,-1.29907316047896
456,125,10.6726388056484
448,127,-4.33301880112611
396,110,3.21507085645734
402,114,-4.7962443570917
408,114,1.2037556429083
435,126,-13.8301899977389
447,124,5.17546760903567
428,116,14.1980980361338
406,112,6.20941324968282
401,113,-2.29341555370444
454,131,-12.3443340146752
461,124,19.1754676090357
418,115,7.70092683952103
409,116,-4.80190196386623
414,110,21.2150708564573
443,123,4.67829641242294
430,121,-1.31604598080254
403,113,-0.293415553704442
406,117,-11.3047307672535
407,115,-3.29907316047896
451,128,-4.83584760451337
457,131,-9.34433401467516
402,112,2.20941324968282
390,110,-2.78492914354266
422,114,15.2037556429083
433,124,-8.82453239096433
439,125,-6.32736119435159
410,117,-7.30473076725349
401,109,11.7178996598446
410,113,6.70658444629556
439,122,4.1811252158102
456,130,-6.8415052112879
413,117,-4.30473076725349
402,108,16.2207284632319
406,117,-11.3047307672535
438,125,-7.32736119435159
438,122,3.1811252158102
419,113,15.7065844462956
399,111,2.71224205307008
397,111,0.712242053070084
438,121,6.68395401919746
438,121,6.68395401919746
400,113,-3.29341555370444
408,117,-9.30473076725348
448,126,-0.830189997738849
449,125,3.67263880564841
409,113,5.70658444629556
402,112,2.20941324968282
417,118,-3.80755957064075
438,122,3.1811252158102
437,123,-1.32170358757706
409,119,-15.310388374028
401,116,-12.8019019638662
407,113,3.70658444629556
445,126,-3.83018999773885
448,131,-18.3443340146752
429,123,-9.32170358757706
393,111,-3.28775794692992
462,130,-0.841505211287899
410,114,3.2037556429083
458,129,-1.33867640790063
419,115,8.70092683952103
454,124,12.1754676090357
412,116,-1.80190196386623
475,132,5.15283718193758
449,127,-3.33301880112611
430,122,-4.8188747841898
419,115,8.70092683952103
508,144,-3.88110845870957
439,123,0.678296412422937
461,126,12.1698100022611
556,151,19.5990899175796
460,130,-2.8415052112879
408,118,-12.8075595706407
413,116,-0.801901963866231
423,118,2.19244042935925
396,115,-14.299073160479
479,134,2.14717957516305
393,113,-10.2934155537044
417,117,-0.304730767253489
393,113,-10.2934155537044
419,117,1.69526923274651
428,127,-24.3330188011261
398,113,-5.29341555370444
398,108,12.2207284632319
421,119,-3.31038837402801
413,115,2.70092683952103
448,123,9.67829641242294
467,133,-6.34999162144969
381,109,-8.28210034015539
414,115,3.70092683952103
361,103,-7.26512751983181
388,110,-4.78492914354266
383,108,-2.77927153676812
402,115,-8.29907316047896
387,109,-2.28210034015539
510,146,-8.88676606548409
432,123,-6.32170358757706
445,125,-0.327361194351587
364,103,-4.26512751983181
440,120,12.1867828225847
378,107,-4.27644273338086
393,112,-6.79058675031718
428,119,3.68961162597199
438,124,-3.82453239096432
392,112,-7.79058675031718
431,125,-14.3273611943516
404,115,-6.29907316047896
424,121,-7.31604598080254
438,123,-0.321703587577063
557,145,41.6160627379032
429,122,-5.8188747841898
409,113,5.70658444629556
415,119,-9.31038837402802
412,114,5.20375564290829
420,119,-4.31038837402802
433,123,-5.32170358757706
443,123,4.67829641242294
426,117,8.69526923274651
404,112,4.20941324968282
449,123,10.6782964124229
429,120,1.18678282258472
403,115,-7.29907316047896
402,111,5.71224205307008
411,118,-9.80755957064075
434,121,2.68395401919746
435,119,10.689611625972
406,116,-7.80190196386623
455,127,2.66698119887389
449,124,7.17546760903567
416,118,-4.80755957064075
400,109,10.7178996598446
455,128,-0.835847604513374
403,112,3.20941324968282
410,112,10.2094132496828
380,107,-2.27644273338086
454,126,5.16981000226115
397,110,4.21507085645734
432,121,0.683954019197463
395,111,-1.28775794692992
407,116,-6.80190196386623
400,113,-3.29341555370444
416,117,-1.30473076725349
398,112,-1.79058675031718
546,150,13.1019187209669
428,121,-3.31604598080254
486,135,5.64435077177579
432,118,11.1924404293592
405,116,-8.80190196386623
389,108,3.22072846323188
388,108,2.22072846323188
469,133,-4.34999162144969
434,126,-14.8301899977389
432,119,7.68961162597199
424,119,-0.310388374028015
362,104,-9.76795632321907
432,121,0.683954019197463
411,117,-6.30473076725349
456,126,7.16981000226115
455,132,-14.8471628180624
405,114,-1.7962443570917
521,139,26.6330355582267
443,121,11.6839540191975
464,131,-2.34433401467516
457,123,18.6782964124229
391,110,-1.78492914354266
527,147,4.61040513112864
440,124,-1.82453239096432
429,122,-5.8188747841898
434,123,-4.32170358757706
402,111,5.71224205307008
530,136,46.1415219683885
457,129,-2.33867640790063
429,118,8.19244042935925
422,118,1.19244042935925
408,110,15.2150708564573
539,155,-11.4122252959694
488,131,21.6556659853248
446,123,7.67829641242294
452,127,-0.333018801126111
430,118,9.19244042935925
550,155,-0.412225295969446
435,123,-3.32170358757706
435,124,-6.82453239096433
449,126,0.169810002261151
436,125,-9.32736119435159
510,142,5.12454914806496
447,122,12.1811252158102
451,125,5.67263880564841
453,125,7.67263880564841
439,124,-2.82453239096432
428,119,3.68961162597199
464,133,-9.34999162144969
454,124,12.1754676090357
452,124,10.1754676090357
427,116,13.1980980361338
412,116,-1.80190196386623
522,143,13.6217203446777
503,132,33.1528371819376
486,135,5.64435077177579
436,122,1.1811252158102
447,122,12.1811252158102
517,141,15.6273779514522
499,132,29.1528371819376
461,127,8.66698119887389
408,114,1.2037556429083
435,118,14.1924404293592
569,161,-2.42919811629302
497,131,30.6556659853248
440,120,12.1867828225847
443,125,-2.32736119435159
432,119,7.68961162597199
521,143,12.6217203446777
450,124,8.17546760903567
456,129,-3.33867640790063
433,121,1.68395401919746
418,116,4.19809803613377
546,143,37.6217203446777
456,125,10.6726388056484
463,131,-3.34433401467516
436,116,22.1980980361338
436,116,22.1980980361338
525,146,6.11323393451591
450,128,-5.83584760451337
463,131,-3.34433401467516
428,116,14.1980980361338
434,121,2.68395401919746
599,170,-3.95465734677839
516,140,18.1302067548395
456,126,7.16981000226115
474,127,21.6669811988739
438,119,13.689611625972
536,146,17.1132339345159
508,131,41.6556659853248
457,124,15.1754676090357
423,115,12.700926839521
425,114,18.2037556429083
574,162,-0.932026919680284
539,156,-14.9150540993567
447,126,-1.83018999773885
467,126,18.1698100022612
423,118,2.19244042935925
541,143,32.6217203446777
488,137,0.638693165001264
464,131,-2.34433401467516
459,124,17.1754676090357
432,119,7.68961162597199
608,168,12.0510002599961
510,139,15.6330355582267
474,128,18.1641523954866
455,126,6.16981000226115
435,118,14.1924404293592
488,130,25.1584947887121
466,133,-7.34999162144969
477,127,24.6669811988739
424,115,13.700926839521
431,116,17.1980980361338
516,143,7.6217203446777
487,133,13.6500083785503
468,133,-5.34999162144969
453,126,4.16981000226115
423,117,5.69526923274651
462,130,-0.841505211287899
454,127,1.66698119887389
462,126,13.1698100022611
419,115,8.70092683952103
432,117,14.6952692327465
453,126,4.16981000226115
448,126,-0.830189997738849
416,118,-4.80755957064075
415,117,-2.30473076725349
410,114,3.2037556429083
455,128,-0.835847604513374
439,121,7.68395401919746
427,119,2.68961162597199
413,119,-11.310388374028
413,113,9.70658444629555
454,127,1.66698119887389
450,124,8.17546760903567
448,127,-4.33301880112611
417,113,13.7065844462956
410,118,-10.8075595706407
459,120,31.1867828225847
463,131,-3.34433401467516
424,113,20.7065844462956
407,113,3.70658444629556
445,126,-3.83018999773885
422,119,-2.31038837402801
421,121,-10.3160459808025
437,120,9.18678282258472
464,127,11.6669811988739
453,119,28.689611625972
418,114,11.2037556429083
412,115,1.70092683952103
432,114,25.2037556429083
438,121,6.68395401919746
446,123,7.67829641242294
404,110,11.2150708564573
398,109,8.71789965984461
422,118,1.19244042935925
455,119,30.689611625972
433,118,12.1924404293592
411,111,14.7122420530701
396,109,6.71789965984461
397,109,7.71789965984461
453,124,11.1754676090357
460,123,21.6782964124229
463,115,52.700926839521
414,118,-6.80755957064075
416,118,-4.80755957064075
445,130,-17.8415052112879
450,124,8.17546760903567
411,113,7.70658444629555
401,112,1.20941324968282
422,118,1.19244042935925
446,123,7.67829641242294
417,113,13.7065844462956
406,116,-7.80190196386623
427,118,6.19244042935925
455,125,9.67263880564841
441,124,-0.824532390964325
416,116,2.19809803613377
405,112,5.20941324968282
414,117,-3.30473076725349
440,122,5.1811252158102
445,124,3.17546760903568
408,114,1.2037556429083
398,111,1.71224205307008
417,119,-7.31038837402802
453,129,-6.33867640790063
442,125,-3.32736119435159
428,117,10.6952692327465
415,119,-9.31038837402802
407,110,14.2150708564573
438,123,-0.321703587577063
429,121,-2.31604598080254
409,116,-4.80190196386623
401,109,11.7178996598446
414,115,3.70092683952103
445,126,-3.83018999773885
430,122,-4.8188747841898
412,115,1.70092683952103
415,118,-5.80755957064075
406,112,6.20941324968282
446,129,-13.3386764079006
458,131,-8.34433401467516
462,128,6.16415239548662
394,115,-16.299073160479
478,138,-12.864135638386
423,120,-4.81321717741528
508,144,-3.88110845870957
427,118,6.19244042935925
455,130,-7.8415052112879
457,128,1.16415239548663
425,119,0.689611625971986
422,123,-16.3217035875771
402,113,-1.29341555370444
451,127,-1.33301880112611
456,129,-3.33867640790063
388,110,-4.78492914354266
526,147,3.61040513112865
421,120,-6.81321717741528
389,111,-7.28775794692992
435,124,-6.82453239096433
434,120,6.18678282258472
544,159,-20.4235405095185
427,122,-7.8188747841898
459,125,13.6726388056484
452,124,10.1754676090357
470,129,10.6613235920994
446,128,-9.83584760451337
457,128,1.16415239548663
467,129,7.66132359209936
410,114,3.2037556429083
404,113,0.706584446295558
446,125,0.672638805648413
445,128,-10.8358476045134
428,120,0.186782822584724
490,138,-0.864135638385996
425,121,-6.31604598080254
388,110,-4.78492914354266
511,142,6.12454914806496
411,117,-6.30473076725349
462,134,-14.852820424837
429,122,-5.8188747841898
412,120,-15.8132171774153
452,128,-3.83584760451337
419,116,5.19809803613377
432,121,0.683954019197463
401,115,-9.29907316047896
562,152,22.0962611141923
401,116,-12.8019019638662
431,122,-3.8188747841898
395,110,2.21507085645734
446,128,-9.83584760451337
422,119,-2.31038837402801
435,121,3.68395401919746
388,110,-4.78492914354266
424,118,3.19244042935925
432,124,-9.82453239096433
443,122,8.1811252158102
417,118,-3.80755957064075
428,122,-6.8188747841898
446,127,-6.33301880112611
420,119,-4.31038837402802
553,157,-4.41788290274398
412,118,-8.80755957064075
453,125,7.67263880564841
442,126,-6.83018999773885
438,150,-94.8980812790331
401,111,4.71224205307008
429,123,-9.32170358757706
408,115,-2.29907316047896
404,113,0.706584446295558
436,124,-5.82453239096433
402,110,9.21507085645734
423,119,-1.31038837402801
404,113,0.706584446295558
485,135,4.64435077177579
403,115,-7.29907316047896
421,121,-10.3160459808025
406,115,-4.29907316047896
423,121,-8.31604598080254
418,118,-2.80755957064075
494,138,3.135864361614
403,112,3.20941324968282
466,129,6.66132359209936
407,113,3.70658444629556
505,139,10.6330355582267
443,125,-2.32736119435159
427,118,6.19244042935925
446,123,7.67829641242294
395,109,5.71789965984461
472,124,30.1754676090357
441,121,9.68395401919746
473,133,-0.349991621449688
397,113,-6.29341555370444
410,114,3.2037556429083
516,127,63.6669811988739
459,132,-10.8471628180624
454,132,-15.8471628180624
459,130,-3.8415052112879
402,113,-1.29341555370444
482,136,-1.85847803161147
462,131,-4.34433401467516
436,120,8.18678282258472
444,127,-8.33301880112611
399,114,-7.7962443570917
486,133,12.6500083785503
452,127,-0.333018801126111
433,121,1.68395401919746
427,123,-11.3217035875771
447,124,5.17546760903567
441,122,6.1811252158102
451,125,5.67263880564841
429,122,-5.8188747841898
426,117,8.69526923274651
394,112,-5.79058675031718
530,152,-9.90373888580766
456,127,3.66698119887389
440,125,-5.32736119435159
453,122,18.1811252158102
435,121,3.68395401919746
549,151,12.5990899175796
482,125,36.6726388056484
433,121,1.68395401919746
453,128,-2.83584760451337
431,122,-3.8188747841898
498,140,0.130206754839484
437,120,9.18678282258472
431,119,6.68961162597199
399,111,2.71224205307008
395,110,2.21507085645734
435,127,-17.3330188011261
428,119,3.68961162597199
415,114,8.20375564290829
402,112,2.20941324968282
403,107,20.7235572666191
491,138,0.135864361614004
408,121,-23.3160459808025
414,118,-6.80755957064075
433,121,1.68395401919746
402,109,12.7178996598446
433,124,-8.82453239096433
442,123,3.67829641242294
426,123,-12.3217035875771
418,113,14.7065844462956
401,111,4.71224205307008
556,157,-1.41788290274398
472,129,12.6613235920994
425,116,11.1980980361338
414,114,7.20375564290829
392,110,-0.784929143542656
542,154,-4.90939649258218
405,117,-12.3047307672535
438,120,10.1867828225847
398,113,-5.29341555370444
396,110,3.21507085645734
428,120,0.186782822584724
399,115,-11.299073160479
402,115,-8.29907316047896
387,109,-2.28210034015539
415,113,11.7065844462956
481,119,56.689611625972
400,117,-17.3047307672535
408,120,-19.8132171774153
400,109,10.7178996598446
404,111,7.71224205307008
494,143,-14.3782796553223
474,132,4.15283718193758
433,123,-5.32170358757706
431,115,20.700926839521
387,111,-9.28775794692992
497,142,-7.87545085193504
485,125,39.6726388056484
432,122,-2.8188747841898
408,114,1.2037556429083
413,114,6.20375564290829
471,133,-2.34999162144969
449,126,0.169810002261151
437,121,5.68395401919746
387,112,-12.7905867503172
524,125,78.6726388056484
410,118,-10.8075595706407
415,114,8.20375564290829
404,115,-6.29907316047896
403,113,-0.293415553704442
492,124,50.1754676090357
488,132,18.1528371819376
416,121,-15.3160459808025
402,113,-1.29341555370444
397,110,4.21507085645734
486,132,16.1528371819376
420,120,-7.81321717741528
434,121,2.68395401919746
428,120,0.186782822584724
405,113,1.70658444629556
471,130,8.1584947887121
428,120,0.186782822584724
405,113,1.70658444629556
401,113,-2.29341555370444
481,139,-13.3669644417733
424,119,-0.310388374028015
415,119,-9.31038837402802
397,109,7.71789965984461
428,120,0.186782822584724
426,122,-8.8188747841898
410,110,17.2150708564573
401,116,-12.8019019638662
405,114,-1.7962443570917
449,126,0.169810002261151
437,125,-8.32736119435159
417,114,10.2037556429083
391,113,-12.2934155537044
403,114,-3.7962443570917
438,125,-7.32736119435159
439,124,-2.82453239096432
405,114,-1.7962443570917
426,119,1.68961162597199
405,108,19.2207284632319
443,125,-2.32736119435159
429,123,-9.32170358757706
410,115,-0.299073160478962
389,107,6.72355726661914
408,115,-2.29907316047896
443,121,11.6839540191975
437,124,-4.82453239096433
413,116,-0.801901963866231
403,114,-3.7962443570917
404,112,4.20941324968282
435,123,-3.32170358757706
429,120,1.18678282258472
405,114,-1.7962443570917
407,114,0.203755642908298
408,113,4.70658444629556
430,120,2.18678282258472
421,118,0.192440429359248
399,113,-4.29341555370444
382,109,-7.28210034015539
400,115,-10.299073160479
440,125,-5.32736119435159
432,121,0.683954019197463
400,113,-3.29341555370444
396,108,10.2207284632319
393,110,0.215070856457344
437,123,-1.32170358757706
431,122,-3.8188747841898
417,115,6.70092683952103
402,113,-1.29341555370444
411,114,4.20375564290829
443,126,-5.83018999773885
400,118,-20.8075595706407
389,107,6.72355726661914
399,110,6.21507085645734
413,116,-0.801901963866231
451,121,19.6839540191975
428,118,7.19244042935925
408,114,1.2037556429083
399,110,6.21507085645734
411,111,14.7122420530701
446,127,-6.33301880112611
418,118,-2.80755957064075
400,111,3.71224205307008
384,107,1.72355726661914
404,109,14.7178996598446
440,126,-8.83018999773885
431,119,6.68961162597199
418,121,-13.3160459808025
400,114,-6.7962443570917
396,112,-3.79058675031718
433,123,-5.32170358757706
434,122,-0.818874784189799
408,113,4.70658444629556
396,112,-3.79058675031718
403,116,-10.8019019638662
425,126,-23.8301899977388
417,120,-10.8132171774153
414,115,3.70092683952103
398,112,-1.79058675031718
408,114,1.2037556429083
435,124,-6.82453239096433
406,116,-7.80190196386623
399,113,-4.29341555370444
430,125,-15.3273611943516
490,139,-4.36696444177326
451,130,-11.8415052112879
407,116,-6.80190196386623
408,116,-5.80190196386623
429,121,-2.31604598080254
558,154,11.0906035074178
396,111,-0.287757946929916
412,118,-8.80755957064075
389,109,-0.28210034015539
428,122,-6.8188747841898
407,118,-13.8075595706407
459,130,-3.8415052112879
446,126,-2.83018999773885
467,128,11.1641523954866
402,115,-8.29907316047896
474,135,-6.35564922822421
446,129,-13.3386764079006
455,130,-7.8415052112879
456,128,0.164152395486626
473,137,-14.3613068349987
491,136,7.14152196838853
463,133,-10.3499916214497
628,175,7.53119863628531
518,140,20.1302067548395
497,143,-11.3782796553223
440,121,8.68395401919746
685,186,26.0000817990254
534,146,15.1132339345159
448,127,-4.33301880112611
447,123,8.67829641242294
467,132,-2.84716281806242
438,119,13.689611625972
431,133,-42.3499916214497
456,125,10.6726388056484
484,134,7.14717957516305
418,122,-16.8188747841898
476,130,13.1584947887121
515,138,24.135864361614
429,118,8.19244042935925
544,157,-13.417882902744
445,120,17.1867828225847
579,163,0.56514427693245
450,134,-26.852820424837
440,121,8.68395401919746
523,145,7.61606273790318
510,155,-40.4122252959694
498,142,-6.87545085193504
496,140,-1.86979324516052
561,159,-3.42354050951849
535,132,65.1528371819376
478,135,-2.35564922822421
472,132,2.15283718193758
478,131,11.6556659853248
477,138,-13.864135638386
454,126,5.16981000226115
463,128,7.16415239548662
560,161,-11.429198116293
444,124,2.17546760903568
507,143,-1.3782796553223
454,128,-1.83584760451337
530,144,18.1188915412904
456,130,-6.8415052112879
430,124,-11.8245323909643
408,115,-2.29907316047896
501,134,24.147179575163
436,124,-5.82453239096433
450,127,-2.33301880112611
410,115,-0.299073160478962
422,116,8.19809803613377
504,141,2.62737795145222
406,120,-21.8132171774153
454,124,12.1754676090357
409,114,2.2037556429083
392,112,-7.79058675031718
436,119,11.689611625972
470,137,-17.3613068349987
446,125,0.672638805648413
405,118,-15.8075595706407
492,143,-16.3782796553223
418,117,0.695269232746511
475,132,5.15283718193758
450,129,-9.33867640790063
476,138,-14.864135638386
433,123,-5.32170358757706
416,113,12.7065844462956
484,135,3.64435077177579
468,133,-5.34999162144969
432,124,-9.82453239096433
399,114,-7.7962443570917
554,158,-6.92071170613124
436,125,-9.32736119435159
430,123,-8.32170358757706
411,118,-9.80755957064075
413,113,9.70658444629555
501,140,3.13020675483948
454,130,-8.8415052112879
439,121,7.68395401919746
